,Ano,#,Especialidade,Local,Numero_Ordem
2073,2020,2074.0,,,2074.0
2074,2020,2075.0,,,2075.0
2075,2020,2076.0,Medicina Interna,"Unidade Local de Saúde do Nordeste, E.P.E.",2076.0
2076,2020,2077.0,,,2077.0
2077,2020,2078.0,,,2078.0
2078,2020,2079.0,Medicina Geral Familiar,"ULS Baixo Alentejo, E.P.E. - UCSP Serpa",2079.0
2079,2020,2080.0,Patologia Clínica,"Hospital Garcia de Orta, E.P.E.",2080.0
2080,2020,2081.0,Medicina Interna,"Centro Hospitalar de Lisboa Norte, E.P.E.",2081.0
2081,2020,2082.0,,,2082.0
2082,2020,2083.0,Medicina Interna,"Centro Hospitalar de Lisboa Norte, E.P.E.",2083.0
2083,2020,2084.0,,,2084.0
2084,2020,2085.0,,,2085.0
2085,2020,2086.0,Medicina Geral Familiar,Unidade de Saúde da Ilha do Pico - Centro de Saúde da Madalena - Sede,2086.0
2086,2020,2087.0,,,2087.0
2087,2020,2088.0,,,2088.0
2088,2020,2089.0,Patologia Clínica,"Centro Hospitalar de Leiria, E.P.E.",2089.0
2089,2020,2090.0,,,2090.0
2090,2020,2091.0,,,2091.0
2091,2020,2092.0,,,2092.0
2092,2020,2093.0,,,2093.0
2093,2020,2094.0,,,2094.0
2094,2020,2095.0,,,2095.0
2095,2020,2096.0,Medicina Geral Familiar,Unidade de Saúde da Ilha do Pico - Centro de Saúde São Roque,2096.0
2096,2020,2097.0,,,2097.0
2097,2020,2098.0,Patologia Clínica,"Centro Hospitalar do Algarve, E.P.E.",2098.0
2098,2020,2099.0,,,2099.0
2099,2020,2100.0,Patologia Clínica,"Centro Hospitalar do Médio Tejo, E.P.E.",2100.0
2100,2020,2101.0,Medicina Interna,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",2101.0
2101,2020,2102.0,,,2102.0
2102,2020,2103.0,Imunohemoterapia,"Hospital Espírito Santo de Évora, E.P.E.",2103.0
2103,2020,2104.0,,,2104.0
2104,2020,2105.0,,,2105.0
2105,2020,2106.0,Medicina Interna,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",2106.0
2106,2020,2107.0,,,2107.0
2107,2020,2108.0,,,2108.0
2108,2020,2109.0,Patologia Clínica,"Centro Hospitalar de Setúbal, E.P.E.",2109.0
2109,2020,2110.0,,,2110.0
2110,2020,2111.0,,,2111.0
2111,2020,2112.0,,,2112.0
2112,2020,2113.0,,,2113.0
2113,2020,2114.0,Medicina Interna,"Centro Hospitalar de Lisboa Norte, E.P.E.",2114.0
2114,2020,2115.0,Patologia Clínica,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",2115.0
2115,2020,2116.0,,,2116.0
2116,2020,2117.0,,,2117.0
2117,2020,2118.0,,,2118.0
2118,2020,2119.0,,,2119.0
2119,2020,2120.0,Patologia Clínica,"Hospital Espírito Santo de Évora, E.P.E.",2120.0
2120,2020,2121.0,Patologia Clínica,"Centro Hospitalar Lisboa Central, E.P.E.",2121.0
2121,2020,2122.0,,,2122.0
2122,2020,2123.0,,,2123.0
2123,2020,2124.0,,,2124.0
2124,2020,2125.0,,,2125.0
2125,2020,2126.0,,,2126.0
2126,2020,2127.0,,,2127.0
2127,2020,2128.0,,,2128.0
2128,2020,2129.0,,,2129.0
2129,2020,2130.0,,,2130.0
2130,2020,2131.0,,,2131.0
2131,2020,2132.0,Medicina Interna,"Centro Hospitalar de Lisboa Norte, E.P.E.",2132.0
2132,2020,2133.0,,,2133.0
2133,2020,2134.0,,,2134.0
2134,2020,2135.0,,,2135.0
2135,2020,2136.0,,,2136.0
2136,2020,2137.0,Medicina Interna,"Centro Hospitalar de Lisboa Norte, E.P.E.",2137.0
2137,2020,2138.0,Medicina Interna,"Centro Hospitalar de Lisboa Norte, E.P.E.",2138.0
2138,2020,2139.0,,,2139.0
2139,2020,2140.0,,,2140.0
2140,2020,2141.0,,,2141.0
2141,2020,2142.0,Patologia Clínica,"Hospital Garcia de Orta, E.P.E.",2142.0
2142,2020,2143.0,,,2143.0
2143,2020,2144.0,,,2144.0
2144,2020,2145.0,Medicina Interna,"Centro Hospitalar de Lisboa Norte, E.P.E.",2145.0
2145,2020,2146.0,,,2146.0
2146,2020,2147.0,Farmacologia Clínica,"Centro Hospitalar de Lisboa Norte, E.P.E.",2147.0
2147,2020,2148.0,Patologia Clínica,"Centro Hospitalar de Lisboa Norte, E.P.E.",2148.0
2148,2020,2149.0,Patologia Clínica,"Instituto Português Oncologia de Lisboa Francisco Gentil, E.P.E.",2149.0
2149,2020,2150.0,,,2150.0
2150,2020,2151.0,,,2151.0
2151,2020,2152.0,,,2152.0
2152,2020,2153.0,,,2153.0
2153,2020,2154.0,Medicina Interna,"Hospital de Santo Espirito da Ilha Terceira, E.P.E.",2154.0
2154,2020,2155.0,,,2155.0
2155,2020,2156.0,,,2156.0
2156,2020,2157.0,,,2157.0
2157,2020,2158.0,Patologia Clínica,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",2158.0
2158,2020,2159.0,,,2159.0
2159,2020,2160.0,,,2160.0
2160,2020,2161.0,,,2161.0
2161,2020,2162.0,Patologia Clínica,"Centro Hospitalar Barreiro Montijo, E.P.E.",2162.0
2162,2020,2163.0,Medicina Interna,"Centro Hospitalar de Lisboa Norte, E.P.E.",2163.0
2163,2020,2164.0,Medicina Interna,"Centro Hospitalar de Lisboa Norte, E.P.E.",2164.0
2164,2020,2165.0,Patologia Clínica,Hospital Central do Funchal,2165.0
2165,2020,2166.0,,,2166.0
2166,2020,2167.0,,,2167.0
2167,2020,2168.0,Medicina Interna,"Centro Hospitalar de Lisboa Norte, E.P.E.",2168.0
2168,2020,2169.0,,,2169.0
2169,2020,2170.0,Medicina Interna,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",2170.0
2170,2020,2171.0,,,2171.0
2171,2020,2172.0,,,2172.0
2172,2020,2173.0,,,2173.0
2173,2020,2174.0,,,2174.0
2174,2020,2175.0,,,2175.0
2175,2020,2176.0,,,2176.0
2176,2020,2177.0,,,2177.0
2177,2020,2178.0,,,2178.0
2178,2020,2179.0,,,2179.0
2179,2020,2180.0,,,2180.0
2180,2020,2181.0,,,2181.0
2181,2020,2182.0,,,2182.0
2182,2020,2183.0,,,2183.0
2183,2020,2184.0,,,2184.0
2184,2020,2185.0,,,2185.0
2185,2020,2186.0,,,2186.0
2186,2020,2187.0,,,2187.0
2187,2020,2188.0,,,2188.0
2188,2020,2189.0,,,2189.0
2189,2020,2190.0,,,2190.0
2190,2020,2191.0,,,2191.0
2191,2020,2192.0,,,2192.0
2192,2020,2193.0,,,2193.0
2193,2020,2194.0,,,2194.0
2194,2020,2195.0,,,2195.0
2195,2020,2196.0,,,2196.0
2196,2020,2197.0,,,2197.0
2197,2020,2198.0,,,2198.0
2198,2020,2199.0,,,2199.0
2199,2020,2200.0,,,2200.0
2200,2020,2201.0,,,2201.0
2201,2020,2202.0,,,2202.0
2202,2020,2203.0,,,2203.0
2203,2020,2204.0,,,2204.0
2204,2020,2205.0,,,2205.0
2205,2020,2206.0,,,2206.0
2206,2020,2207.0,,,2207.0
2207,2020,2208.0,,,2208.0
2208,2020,2209.0,,,2209.0
2209,2020,2210.0,,,2210.0
2210,2020,2211.0,,,2211.0
2211,2020,2212.0,,,2212.0
2212,2020,2213.0,,,2213.0
2213,2020,2214.0,,,2214.0
2214,2020,2215.0,,,2215.0
2215,2020,2216.0,,,2216.0
2216,2020,2217.0,,,2217.0
2217,2020,2218.0,,,2218.0
2218,2020,2219.0,,,2219.0
2219,2020,2220.0,,,2220.0
2220,2020,2221.0,,,2221.0
2221,2020,2222.0,,,2222.0
2222,2020,2223.0,,,2223.0
2223,2020,2224.0,,,2224.0
2224,2020,2225.0,,,2225.0
2225,2020,2226.0,,,2226.0
2226,2020,2227.0,,,2227.0
2227,2020,2228.0,,,2228.0
2228,2020,2229.0,,,2229.0
2229,2020,2230.0,,,2230.0
2230,2020,2231.0,,,2231.0
2231,2020,2232.0,,,2232.0
2232,2020,2233.0,,,2233.0
2233,2020,2234.0,,,2234.0
2234,2020,2235.0,,,2235.0
2235,2020,2236.0,,,2236.0
2236,2020,2237.0,,,2237.0
2237,2020,2238.0,,,2238.0
2238,2020,2239.0,,,2239.0
2239,2020,2240.0,,,2240.0
2240,2020,2241.0,,,2241.0
2241,2020,2242.0,,,2242.0
2242,2020,2243.0,,,2243.0
2243,2020,2244.0,,,2244.0
2244,2020,2245.0,,,2245.0
2245,2020,2246.0,,,2246.0
2246,2020,2247.0,,,2247.0
2247,2020,2248.0,,,2248.0
2248,2020,2249.0,,,2249.0
2249,2020,2250.0,,,2250.0
2250,2020,2251.0,,,2251.0
2251,2020,2252.0,,,2252.0
2252,2020,2253.0,,,2253.0
2253,2020,2254.0,,,2254.0
2254,2020,2255.0,,,2255.0
2255,2020,2256.0,,,2256.0
2256,2020,2257.0,,,2257.0
2257,2020,2258.0,,,2258.0
2258,2020,2259.0,,,2259.0
2259,2020,2260.0,,,2260.0
2260,2020,2261.0,,,2261.0
2261,2020,2262.0,,,2262.0
2262,2020,2263.0,,,2263.0
2263,2020,2264.0,,,2264.0
2264,2020,2265.0,,,2265.0
2265,2020,2266.0,,,2266.0
2266,2020,2267.0,,,2267.0
2267,2020,2268.0,,,2268.0
2268,2020,2269.0,,,2269.0
2269,2020,2270.0,,,2270.0
2270,2020,2271.0,,,2271.0
2271,2020,2272.0,,,2272.0
2272,2020,2273.0,,,2273.0
2273,2020,2274.0,,,2274.0
2274,2020,2275.0,,,2275.0
2275,2020,2276.0,,,2276.0
2276,2020,2277.0,,,2277.0
2277,2020,2278.0,,,2278.0
2278,2020,2279.0,,,2279.0
0,2021,1.0,Dermatovenereologia,"Centro Hospitalar de São João, E.P.E.",1.0
1,2021,2.0,Cirurgia Pediátrica,Hospital de Braga,2.0
2,2021,3.0,Gastroenterologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",3.0
3,2021,4.0,Gastroenterologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",4.0
4,2021,5.0,Oftalmologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",5.0
5,2021,6.0,Dermatovenereologia,"Centro Hospitalar Lisboa Central, E.P.E.",6.0
6,2021,7.0,Cardiologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",7.0
7,2021,8.0,Dermatovenereologia,"Centro Hospitalar do Porto, E.P.E.",8.0
8,2021,9.0,Cardiologia,"Centro Hospitalar do Porto, E.P.E.",9.0
9,2021,10.0,Anestesiologia,"Instituto Português Oncologia de Lisboa Francisco Gentil, E.P.E.",10.0
10,2021,11.0,Cirurgia Plástica Reconstrutiva Estética,"Centro Hospitalar de São João, E.P.E.",11.0
11,2021,12.0,Dermatovenereologia,Hospital de Braga,12.0
12,2021,13.0,Cirurgia Plástica Reconstrutiva Estética,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",13.0
13,2021,14.0,Nefrologia,"Centro Hospitalar Lisboa Central, E.P.E.",14.0
14,2021,15.0,Oftalmologia,"Centro Hospitalar do Porto, E.P.E.",15.0
15,2021,16.0,Oftalmologia,"Centro Hospitalar Lisboa Central, E.P.E.",16.0
16,2021,17.0,Oftalmologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",17.0
17,2021,18.0,Radiologia,"Centro Hospitalar do Porto, E.P.E.",18.0
18,2021,19.0,Urologia,"Centro Hospitalar de São João, E.P.E.",19.0
19,2021,20.0,Dermatovenereologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",20.0
20,2021,21.0,Genética Médica,"Centro Hospitalar do Porto, E.P.E.",21.0
21,2021,22.0,Oftalmologia,"Centro Hospitalar do Porto, E.P.E.",22.0
22,2021,23.0,Oftalmologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",23.0
23,2021,24.0,Dermatovenereologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",24.0
24,2021,25.0,Cardiologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",25.0
25,2021,26.0,Urologia,"Centro Hospitalar do Porto, E.P.E.",26.0
26,2021,27.0,Dermatovenereologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",27.0
27,2021,28.0,Cardiologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",28.0
28,2021,29.0,Cirurgia Plástica Reconstrutiva Estética,"Centro Hospitalar de Lisboa Norte, E.P.E.",29.0
29,2021,30.0,Oftalmologia,"Hospital Garcia de Orta, E.P.E.",30.0
30,2021,31.0,Dermatovenereologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",31.0
31,2021,32.0,Oftalmologia,"Centro Hospitalar de São João, E.P.E.",32.0
32,2021,33.0,Dermatovenereologia,"Centro Hospitalar Lisboa Central, E.P.E.",33.0
33,2021,34.0,Gastroenterologia,Hospital de Braga,34.0
34,2021,35.0,Dermatovenereologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",35.0
35,2021,36.0,Oftalmologia,"Unidade Local de Saúde de Matosinhos, E.P.E.",36.0
36,2021,37.0,Dermatovenereologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",37.0
37,2021,38.0,Dermatovenereologia,"Hospital Garcia de Orta, E.P.E.",38.0
38,2021,39.0,Gastroenterologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",39.0
39,2021,40.0,Nefrologia,"Hospital Garcia de Orta, E.P.E.",40.0
40,2021,41.0,Cardiologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",41.0
41,2021,42.0,Gastroenterologia,"Hospital Garcia de Orta, E.P.E.",42.0
42,2021,43.0,Oftalmologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",43.0
43,2021,44.0,Neurorradiologia,"Centro Hospitalar do Porto, E.P.E.",44.0
44,2021,45.0,Pediatria,"Hospital Garcia de Orta, E.P.E.",45.0
45,2021,46.0,Ortopedia,Hospital de Braga,46.0
46,2021,47.0,Cardiologia,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E.",47.0
47,2021,48.0,Gastroenterologia,Hospital Beatriz Ângelo,48.0
48,2021,49.0,Cardiologia,"Centro Hospitalar Lisboa Central, E.P.E.",49.0
49,2021,50.0,Oftalmologia,"Centro Hospitalar de São João, E.P.E.",50.0
50,2021,51.0,Oftalmologia,Instituto de Oftalmologia Dr. Gama Pinto,51.0
51,2021,52.0,Medicina Geral Familiar,ACES Grande Porto VIII - Espinho/Gaia - USF Além D'Ouro,52.0
52,2021,53.0,Oftalmologia,"Centro Hospitalar de São João, E.P.E.",53.0
53,2021,54.0,Hematologia Clínica,"Instituto Português Oncologia do Porto Francisco Gentil, E.P.E. ",54.0
54,2021,55.0,Cardiologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",55.0
55,2021,56.0,Cardiologia,"Centro Hospitalar Lisboa Central, E.P.E.",56.0
56,2021,57.0,Cirurgia Plástica Reconstrutiva Estética,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",57.0
57,2021,58.0,Oncologia Médica,Fundação Champalimaud,58.0
58,2021,59.0,Cardiologia,"Hospital Garcia de Orta, E.P.E.",59.0
59,2021,60.0,Gastroenterologia,"Centro Hospitalar Lisboa Central, E.P.E.",60.0
60,2021,61.0,Medicina Interna,Hospital Beatriz Ângelo,61.0
61,2021,62.0,Gastroenterologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",62.0
62,2021,63.0,Ginecologia/Obstetricia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",63.0
63,2021,64.0,Oftalmologia,Hospital de Braga,64.0
64,2021,65.0,Oftalmologia,"Centro Hospitalar de Entre-Douro e Vouga, E.P.E.",65.0
65,2021,66.0,Cirurgia Plástica Reconstrutiva Estética,"Centro Hospitalar de Lisboa Norte, E.P.E.",66.0
66,2021,67.0,Radiologia,"Hospital Garcia de Orta, E.P.E.",67.0
67,2021,68.0,Gastroenterologia,Hospital Central do Funchal,68.0
68,2021,69.0,Gastroenterologia,"Instituto Português Oncologia de Lisboa Francisco Gentil, E.P.E.",69.0
69,2021,70.0,Cardiologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",70.0
70,2021,71.0,Ginecologia/Obstetricia,Hospital Beatriz Ângelo,71.0
71,2021,72.0,Cardiologia,"Centro Hospitalar Lisboa Central, E.P.E.",72.0
72,2021,73.0,Gastroenterologia,"Centro Hospitalar de São João, E.P.E.",73.0
73,2021,74.0,Anestesiologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",74.0
74,2021,75.0,Anestesiologia,"Instituto Português Oncologia de Lisboa Francisco Gentil, E.P.E.",75.0
75,2021,76.0,Radiologia,"Centro Hospitalar de São João, E.P.E.",76.0
76,2021,77.0,Gastroenterologia,"Centro Hospitalar de São João, E.P.E.",77.0
77,2021,78.0,Oftalmologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",78.0
78,2021,79.0,Otorrinolaringologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",79.0
79,2021,80.0,Oftalmologia,"Hospital Espírito Santo de Évora, E.P.E.",80.0
80,2021,81.0,Neurologia,"Centro Hospitalar de São João, E.P.E.",81.0
81,2021,82.0,Nefrologia,"Centro Hospitalar de São João, E.P.E.",82.0
82,2021,83.0,Neurologia,"Centro Hospitalar de São João, E.P.E.",83.0
83,2021,84.0,Ortopedia,"Centro Hospitalar do Porto, E.P.E.",84.0
84,2021,85.0,Oftalmologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",85.0
85,2021,86.0,Otorrinolaringologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",86.0
86,2021,87.0,Ortopedia,"Centro Hospitalar do Porto, E.P.E.",87.0
87,2021,88.0,Anestesiologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",88.0
88,2021,89.0,Oftalmologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",89.0
89,2021,90.0,Gastroenterologia,"Unidade Local de Saúde do Alto Minho, E.P.E.",90.0
90,2021,91.0,Anestesiologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",91.0
91,2021,92.0,Gastroenterologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",92.0
92,2021,93.0,Anestesiologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",93.0
93,2021,94.0,Cirurgia Plástica Reconstrutiva Estética,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",94.0
94,2021,95.0,Nefrologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",95.0
95,2021,96.0,Gastroenterologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",96.0
96,2021,97.0,Gastroenterologia,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",97.0
97,2021,98.0,Otorrinolaringologia,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",98.0
98,2021,99.0,Psiquiatria,"Centro Hospitalar de Lisboa Norte, E.P.E.",99.0
99,2021,100.0,Anestesiologia,"Centro Hospitalar de Leiria, E.P.E.",100.0
100,2021,101.0,Cardiologia,"Centro Hospitalar de São João, E.P.E.",101.0
101,2021,102.0,Cardiologia,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",102.0
102,2021,103.0,Endocrinologia/Nutrição,"Centro Hospitalar de Lisboa Norte, E.P.E.",103.0
103,2021,104.0,Cirurgia Torácica,"Centro Hospitalar Lisboa Central, E.P.E.",104.0
104,2021,105.0,Gastroenterologia,"Centro Hospitalar de Setúbal, E.P.E.",105.0
105,2021,106.0,Cardiologia,Hospital de Braga,106.0
106,2021,107.0,Urologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",107.0
107,2021,108.0,Ginecologia/Obstetricia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",108.0
108,2021,109.0,Nefrologia,"Centro Hospitalar Lisboa Central, E.P.E.",109.0
109,2021,110.0,Otorrinolaringologia,"Centro Hospitalar de São João, E.P.E.",110.0
110,2021,111.0,Neurocirurgia,"Centro Hospitalar de São João, E.P.E.",111.0
111,2021,112.0,Otorrinolaringologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",112.0
112,2021,113.0,Otorrinolaringologia,"Centro Hospitalar do Baixo Vouga, E.P.E.",113.0
113,2021,114.0,Ginecologia/Obstetricia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",114.0
114,2021,115.0,Radiologia,Hospital Central do Funchal,115.0
115,2021,116.0,Endocrinologia/Nutrição,"Centro Hospitalar de São João, E.P.E.",116.0
116,2021,117.0,Cirurgia Plástica Reconstrutiva Estética,"Centro Hospitalar Lisboa Central, E.P.E.",117.0
117,2021,118.0,Cardiologia,"Centro Hospitalar de São João, E.P.E.",118.0
118,2021,119.0,Radiologia,"Centro Hospitalar de São João, E.P.E.",119.0
119,2021,120.0,Otorrinolaringologia,Hospital de Braga,120.0
120,2021,121.0,Radiologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",121.0
121,2021,122.0,Angiologia e Cirurgia Vascular,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",122.0
122,2021,123.0,Gastroenterologia,"Centro Hospitalar do Porto, E.P.E.",123.0
123,2021,124.0,Otorrinolaringologia,"Unidade Local de Saúde de Matosinhos, E.P.E.",124.0
124,2021,125.0,Urologia,"Centro Hospitalar de São João, E.P.E.",125.0
125,2021,126.0,,,126.0
126,2021,127.0,Cirurgia Plástica Reconstrutiva Estética,"Centro Hospitalar Lisboa Central, E.P.E.",127.0
127,2021,128.0,Pediatria,"Centro Hospitalar de São João, E.P.E.",128.0
128,2021,129.0,Urologia,Hospital Beatriz Ângelo,129.0
129,2021,130.0,Nefrologia,Hospital de Braga,130.0
130,2021,131.0,Otorrinolaringologia,"Centro Hospitalar do Porto, E.P.E.",131.0
131,2021,132.0,Neurologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",132.0
132,2021,133.0,Gastroenterologia,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",133.0
133,2021,134.0,Reumatologia,"Centro Hospitalar do Baixo Vouga, E.P.E.",134.0
134,2021,135.0,Reumatologia,"Centro Hospitalar de São João, E.P.E.",135.0
135,2021,136.0,Cardiologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",136.0
136,2021,137.0,Pneumologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",137.0
137,2021,138.0,Otorrinolaringologia,Hospital Beatriz Ângelo,138.0
138,2021,139.0,Nefrologia,"Centro Hospitalar de São João, E.P.E.",139.0
139,2021,140.0,Angiologia e Cirurgia Vascular,"Centro Hospitalar de São João, E.P.E.",140.0
140,2021,141.0,Cardiologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",141.0
141,2021,142.0,Cardiologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",142.0
142,2021,143.0,Cardiologia,"Hospital Garcia de Orta, E.P.E.",143.0
143,2021,144.0,Urologia,Hospital de Braga,144.0
144,2021,145.0,Gastroenterologia,"Centro Hospitalar de Tondela - Viseu, E.P.E.",145.0
145,2021,146.0,Anestesiologia,"Centro Hospitalar de São João, E.P.E.",146.0
146,2021,147.0,Cirurgia Cardíaca,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",147.0
147,2021,148.0,Anestesiologia,Hospital Beatriz Ângelo,148.0
148,2021,149.0,Ginecologia/Obstetricia,"Centro Hospitalar de São João, E.P.E.",149.0
149,2021,150.0,Gastroenterologia,"Centro Hospitalar de Leiria, E.P.E.",150.0
150,2021,151.0,Medicina Física Reabilitação,Hospital de Braga,151.0
151,2021,152.0,Otorrinolaringologia,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",152.0
152,2021,153.0,Cardiologia,"Centro Hospitalar de São João, E.P.E.",153.0
153,2021,154.0,Ortopedia,"Centro Hospitalar do Porto, E.P.E.",154.0
154,2021,155.0,Ortopedia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",155.0
155,2021,156.0,Cirurgia Plástica Reconstrutiva Estética,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",156.0
156,2021,157.0,Anestesiologia,"Centro Hospitalar do Porto, E.P.E.",157.0
157,2021,158.0,Anestesiologia,"Centro Hospitalar de São João, E.P.E.",158.0
158,2021,159.0,Ortopedia,"Centro Hospitalar da Cova da Beira, E.P.E.",159.0
159,2021,160.0,Hematologia Clínica,"Instituto Português Oncologia de Lisboa Francisco Gentil, E.P.E.",160.0
160,2021,161.0,Anestesiologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",161.0
161,2021,162.0,Urologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",162.0
162,2021,163.0,Gastroenterologia,"Instituto Português Oncologia de Coimbra Francisco Gentil, E.P.E.",163.0
163,2021,164.0,Medicina Intensiva,"Unidade Local de Saúde de Matosinhos, E.P.E.",164.0
164,2021,165.0,Cardiologia,Hospital de Braga,165.0
165,2021,166.0,Anestesiologia,"Centro Hospitalar Vila Nova de Gaia/Espinho, E.P.E.",166.0
166,2021,167.0,Ginecologia/Obstetricia,"Hospital Espírito Santo de Évora, E.P.E.",167.0
167,2021,168.0,Reumatologia,"Centro Hospitalar de Lisboa Norte, E.P.E.",168.0
168,2021,169.0,Reumatologia,"Centro Hospitalar do Baixo Vouga, E.P.E.",169.0
169,2021,170.0,Pediatria,"Centro Hospitalar de Setúbal, E.P.E.",170.0
170,2021,171.0,Ginecologia/Obstetricia,"Hospital Garcia de Orta, E.P.E.",171.0
171,2021,172.0,Ginecologia/Obstetricia,"Centro Hospitalar de Lisboa Norte, E.P.E.",172.0
172,2021,173.0,Medicina Intensiva,"Centro Hospitalar Lisboa Central, E.P.E.",173.0
173,2021,174.0,Endocrinologia/Nutrição,"Centro Hospitalar de São João, E.P.E.",174.0
174,2021,175.0,Cardiologia,"Hospital Prof. Dr. Fernando Fonseca, E.P.E.",175.0
175,2021,176.0,Radiologia,"Instituto Português Oncologia de Lisboa Francisco Gentil, E.P.E.",176.0
176,2021,177.0,Angiologia e Cirurgia Vascular,"Centro Hospitalar Lisboa Central, E.P.E.",177.0
177,2021,178.0,Otorrinolaringologia,"Centro Hospitalar de Entre-Douro e Vouga, E.P.E.",178.0
